role,source,offset,target_mrp,candidate_record_index_272,candidate_record_start,pre32_hex,post64_hex
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,734,gwy/font.mrp,,,7000000000000000000000000000000000000000000000000000220000000020,6777792f666f6e742e6d72700000000000000000000000000000000000000000000000000000000000000b00000004516777792f6368617267652e6d72700000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,782,gwy/charge.mrp,,,00000000000000000000000000000000000000000000000000000b0000000451,6777792f6368617267652e6d7270000000000000000000000000000000000000000000000000000000002a00000003e86777792f77617067616d652e6d727000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,830,gwy/wapgame.mrp,,,00000000000000000000000000000000000000000000000000002a00000003e8,6777792f77617067616d652e6d72700000000000000000000000000000000000000000000000000000007400000000386777792f6467616d65322e6d72700000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,878,gwy/dgame2.mrp,,,0000000000000000000000000000000000000000000000000000740000000038,6777792f6467616d65322e6d727000000000000000000000000000000000000000000000000000000000a100000000526777792f6e6574732e6d727000000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,926,gwy/nets.mrp,,,0000000000000000000000000000000000000000000000000000a10000000052,6777792f6e6574732e6d72700000000000000000000000000000000000000000000000000000000000007500000000576777792f6d6170766965772e6d727000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,974,gwy/mapview.mrp,,,0000000000000000000000000000000000000000000000000000750000000057,6777792f6d6170766965772e6d727000000000000000000000000000000000000000000000000000000076000000005e6777792f63656c6c6d61702e6d727000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1022,gwy/cellmap.mrp,,,000000000000000000000000000000000000000000000000000076000000005e,6777792f63656c6c6d61702e6d727000000000000000000000000000000000000000000000000000000077000000005b6777792f666f72756d2e6d7270000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1070,gwy/forum.mrp,,,000000000000000000000000000000000000000000000000000077000000005b,6777792f666f72756d2e6d727000000000000000000000000000000000000000000000000000000000002d00000000566777792f62726f777365722e6d727000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1118,gwy/browser.mrp,,,00000000000000000000000000000000000000000000000000002d0000000056,6777792f62726f777365722e6d72700000000000000000000000000000000000000000000000000000001100000003f06777792f67627277636f72652e6d7270
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1166,gwy/gbrwcore.mrp,,,00000000000000000000000000000000000000000000000000001100000003f0,6777792f67627277636f72652e6d727000000000000000000000000000000000000000000000000000001110000003eb6777792f676272777368656c6c2e6d72
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1214,gwy/gbrwshell.mrp,,,00000000000000000000000000000000000000000000000000001110000003eb,6777792f676272777368656c6c2e6d7270000000000000000000000000000000000000000000000000002e00000000516777792f656d626368617267652e6d72
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1262,gwy/embcharge.mrp,,,70000000000000000000000000000000000000000000000000002e0000000051,6777792f656d626368617267652e6d7270000000000000000000000000000000000000000000000000003100000000016777792f636172646368617267652e6d
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1310,gwy/cardcharge.mrp,,,7000000000000000000000000000000000000000000000000000310000000001,6777792f636172646368617267652e6d727000000000000000000000000000000000000000000000000032000000000b6777792f6361636c6f6262792e6d7270
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1358,gwy/caclobby.mrp,,,727000000000000000000000000000000000000000000000000032000000000b,6777792f6361636c6f6262792e6d7270000000000000000000000000000000000000000000000000000035000000000e6777792f6361636368617267652e6d72
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1406,gwy/caccharge.mrp,,,000000000000000000000000000000000000000000000000000035000000000e,6777792f6361636368617267652e6d7270000000000000000000000000000000000000000000000000003900000000016777792f6361637461736b2e6d727000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1454,gwy/cactask.mrp,,,7000000000000000000000000000000000000000000000000000390000000001,6777792f6361637461736b2e6d72700000000000000000000000000000000000000000000000000000003950000000016777792f636163636861742e6d727000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1502,gwy/cacchat.mrp,,,0000000000000000000000000000000000000000000000000000395000000001,6777792f636163636861742e6d72700000000000000000000000000000000000000000000000000000003380000000036777792f63616364647a616e692e6d72
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1550,gwy/cacddzani.mrp,,,0000000000000000000000000000000000000000000000000000338000000003,6777792f63616364647a616e692e6d7270000000000000000000000000000000000000000000000000003280000000066777792f6361637075626c69632e6d72
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1598,gwy/cacpublic.mrp,,,7000000000000000000000000000000000000000000000000000328000000006,6777792f6361637075626c69632e6d7270000000000000000000000000000000000000000000000000003300000000496777792f63616364647a2e6d72700000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1646,gwy/cacddz.mrp,,,7000000000000000000000000000000000000000000000000000330000000049,6777792f63616364647a2e6d7270000000000000000000000000000000000000000000000000000000003700000000046777792f6361636d73672e6d72700000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1694,gwy/cacmsg.mrp,,,0000000000000000000000000000000000000000000000000000370000000004,6777792f6361636d73672e6d7270000000000000000000000000000000000000000000000000000000003d00000003e96777792f736d736368617267652e6d72
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1742,gwy/smscharge.mrp,,,00000000000000000000000000000000000000000000000000003d00000003e9,6777792f736d736368617267652e6d727000000000000000000000000000000000000000000000000000d7000000000c6777792f636f6d4c6f74746572792e6d
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1790,gwy/comLottery.mrp,,,7000000000000000000000000000000000000000000000000000d7000000000c,6777792f636f6d4c6f74746572792e6d7270000000000000000000000000000000000000000000000000d8000000000c6777792f63736a6163636f756e742e6d
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1838,gwy/csjaccount.mrp,,,7270000000000000000000000000000000000000000000000000d8000000000c,6777792f63736a6163636f756e742e6d7270000000000000000000000000000000000000000000000000dc000000000c6777792f64696769742e6d7270000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1886,gwy/digit.mrp,,,7270000000000000000000000000000000000000000000000000dc000000000c,6777792f64696769742e6d72700000000000000000000000000000000000000000000000000000000000dd000000000c6777792f666f6f7462616c6c2e6d7270
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1934,gwy/football.mrp,,,0000000000000000000000000000000000000000000000000000dd000000000c,6777792f666f6f7462616c6c2e6d72700000000000000000000000000000000000000000000000000000db000000000c6777792f64696769745f74696361692e
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,1982,gwy/digit_ticai.mrp,,,0000000000000000000000000000000000000000000000000000db000000000c,6777792f64696769745f74696361692e6d72700000000000000000000000000000000000000000000000de000000000c6777792f636f6275792e6d7270000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2030,gwy/cobuy.mrp,,,6d72700000000000000000000000000000000000000000000000de000000000c,6777792f636f6275792e6d727000000000000000000000000000000000000000000000000000000000002000000000486777792f63686174726f6f6d2e6d7270
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2078,gwy/chatroom.mrp,,,0000000000000000000000000000000000000000000000000000200000000048,6777792f63686174726f6f6d2e6d727000000000000000000000000000000000000000000000000000007800000000036777792f6775695f736e732e6d727000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2126,gwy/gui_sns.mrp,,,0000000000000000000000000000000000000000000000000000780000000003,6777792f6775695f736e732e6d72700000000000000000000000000000000000000000000000000000003e00000003ef6777792f6469726563747061792e6d72
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2174,gwy/directpay.mrp,,,00000000000000000000000000000000000000000000000000003e00000003ef,6777792f6469726563747061792e6d7270000000000000000000000000000000000000000000000000003d20000003eb6777792f6d696e696368617267652e6d
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2222,gwy/minicharge.mrp,,,70000000000000000000000000000000000000000000000000003d20000003eb,6777792f6d696e696368617267652e6d72700000000000000000000000000000000000000000000000003600000000046777792f6361636d6f6e657972616e6b
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2270,gwy/cacmoneyrank.mrp,,,7270000000000000000000000000000000000000000000000000360000000004,6777792f6361636d6f6e657972616e6b2e6d7270000000000000000000000000000000000000000000003400000000086777792f63616370726f66696c652e6d
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2318,gwy/cacprofile.mrp,,,2e6d727000000000000000000000000000000000000000000000340000000008,6777792f63616370726f66696c652e6d72700000000000000000000000000000000000000000000000003800000000046777792f63616369737375652e6d7270
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2366,gwy/cacissue.mrp,,,7270000000000000000000000000000000000000000000000000380000000004,6777792f63616369737375652e6d727000000000000000000000000000000000000000000000000000007e30000000026777792f70686f746f2e6d7270000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2414,gwy/photo.mrp,,,00000000000000000000000000000000000000000000000000007e3000000002,6777792f70686f746f2e6d727000000000000000000000000000000000000000000000000000000000007e10000000036777792f77656464696e672e6d727000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2462,gwy/wedding.mrp,,,00000000000000000000000000000000000000000000000000007e1000000003,6777792f77656464696e672e6d72700000000000000000000000000000000000000000000000000000007e20000000026777792f67726f75707761722e6d7270
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2510,gwy/groupwar.mrp,,,00000000000000000000000000000000000000000000000000007e2000000002,6777792f67726f75707761722e6d7270000000000000000000000000000000000000000000000000000072000000005b6777792f6c62736e732e6d7270000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2558,gwy/lbsns.mrp,,,000000000000000000000000000000000000000000000000000072000000005b,6777792f6c62736e732e6d7270000000000000000000000000000000000000000000000000000000000000000000000c00000000000000000000000000000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,2811,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,3083,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,3355,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,3627,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,3899,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,4171,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,4443,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,4715,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,4987,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,5259,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,5531,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
embedded_seed_cfg,gwy/gamelist.mrp::cfg.bin,5803,gwy/pmsg.mrp,,,b000000000000000000000000000000000000000012600000000010000000100,6777792f706d73672e6d727000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffff00000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,14,gwy/property.mrp,,,00040001000000360a0000000046,6777792f70726f70657274792e6d727000000000000000000000000000000000000000000000000000000e00000000316777792f7367652e6d72700000000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,62,gwy/sge.mrp,,,00000000000000000000000000000000000000000000000000000e0000000031,6777792f7367652e6d7270000000000000000000000000000000000000000000000000000000000000001600000000166777792f736d652e6d72700000000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,110,gwy/sme.mrp,,,0000000000000000000000000000000000000000000000000000160000000016,6777792f736d652e6d7270000000000000000000000000000000000000000000000000000000000000001a00000003e86777792f726f6f6d6c6973742e6d7270
hxsg_seed_copy,gwy/hxsg_cfg.bin,158,gwy/roomlist.mrp,,,00000000000000000000000000000000000000000000000000001a00000003e8,6777792f726f6f6d6c6973742e6d727000000000000000000000000000000000000000000000000000001c00000000526777792f656d626672642e6d72700000
hxsg_seed_copy,gwy/hxsg_cfg.bin,206,gwy/embfrd.mrp,,,00000000000000000000000000000000000000000000000000001c0000000052,6777792f656d626672642e6d7270000000000000000000000000000000000000000000000000000000001d00000000286777792f656d62636861742e6d727000
hxsg_seed_copy,gwy/hxsg_cfg.bin,254,gwy/embchat.mrp,,,00000000000000000000000000000000000000000000000000001d0000000028,6777792f656d62636861742e6d72700000000000000000000000000000000000000000000000000000001700000003e96777792f63757272656e63792e6d7270
hxsg_seed_copy,gwy/hxsg_cfg.bin,302,gwy/currency.mrp,,,00000000000000000000000000000000000000000000000000001700000003e9,6777792f63757272656e63792e6d727000000000000000000000000000000000000000000000000000007000000000556777792f6d61702e6d72700000000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,350,gwy/map.mrp,,,0000000000000000000000000000000000000000000000000000700000000055,6777792f6d61702e6d7270000000000000000000000000000000000000000000000000000000000000007100000000276777792f6d617071756572792e6d7270
hxsg_seed_copy,gwy/hxsg_cfg.bin,398,gwy/mapquery.mrp,,,0000000000000000000000000000000000000000000000000000710000000027,6777792f6d617071756572792e6d727000000000000000000000000000000000000000000000000000007280000000386777792f647261676f6e7069632e6d72
hxsg_seed_copy,gwy/hxsg_cfg.bin,446,gwy/dragonpic.mrp,,,0000000000000000000000000000000000000000000000000000728000000038,6777792f647261676f6e7069632e6d7270000000000000000000000000000000000000000000000000007300000000386777792f6467616d65312e6d72700000
hxsg_seed_copy,gwy/hxsg_cfg.bin,494,gwy/dgame1.mrp,,,7000000000000000000000000000000000000000000000000000730000000038,6777792f6467616d65312e6d7270000000000000000000000000000000000000000000000000000000007d00000000336777792f6a756467652e6d7270000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,542,gwy/judge.mrp,,,00000000000000000000000000000000000000000000000000007d0000000033,6777792f6a756467652e6d727000000000000000000000000000000000000000000000000000000000007d20000000336777792f62617a6f6f2e6d7270000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,590,gwy/bazoo.mrp,,,00000000000000000000000000000000000000000000000000007d2000000033,6777792f62617a6f6f2e6d727000000000000000000000000000000000000000000000000000000000002600000003e86777792f7379737365742e6d72700000
hxsg_seed_copy,gwy/hxsg_cfg.bin,638,gwy/sysset.mrp,,,00000000000000000000000000000000000000000000000000002600000003e8,6777792f7379737365742e6d72700000000000000000000000000000000000000000000000000000000027000000005d6777792f67616d656c6f6262792e6d72
hxsg_seed_copy,gwy/hxsg_cfg.bin,686,gwy/gamelobby.mrp,,,000000000000000000000000000000000000000000000000000027000000005d,6777792f67616d656c6f6262792e6d7270000000000000000000000000000000000000000000000000002200000000206777792f666f6e742e6d727000000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,734,gwy/font.mrp,,,7000000000000000000000000000000000000000000000000000220000000020,6777792f666f6e742e6d72700000000000000000000000000000000000000000000000000000000000000b00000004516777792f6368617267652e6d72700000
hxsg_seed_copy,gwy/hxsg_cfg.bin,782,gwy/charge.mrp,,,00000000000000000000000000000000000000000000000000000b0000000451,6777792f6368617267652e6d7270000000000000000000000000000000000000000000000000000000002a00000003e86777792f77617067616d652e6d727000
hxsg_seed_copy,gwy/hxsg_cfg.bin,830,gwy/wapgame.mrp,,,00000000000000000000000000000000000000000000000000002a00000003e8,6777792f77617067616d652e6d72700000000000000000000000000000000000000000000000000000007400000000386777792f6467616d65322e6d72700000
hxsg_seed_copy,gwy/hxsg_cfg.bin,878,gwy/dgame2.mrp,,,0000000000000000000000000000000000000000000000000000740000000038,6777792f6467616d65322e6d727000000000000000000000000000000000000000000000000000000000a100000000526777792f6e6574732e6d727000000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,926,gwy/nets.mrp,,,0000000000000000000000000000000000000000000000000000a10000000052,6777792f6e6574732e6d72700000000000000000000000000000000000000000000000000000000000007500000000576777792f6d6170766965772e6d727000
hxsg_seed_copy,gwy/hxsg_cfg.bin,974,gwy/mapview.mrp,,,0000000000000000000000000000000000000000000000000000750000000057,6777792f6d6170766965772e6d727000000000000000000000000000000000000000000000000000000076000000005e6777792f63656c6c6d61702e6d727000
hxsg_seed_copy,gwy/hxsg_cfg.bin,1022,gwy/cellmap.mrp,,,000000000000000000000000000000000000000000000000000076000000005e,6777792f63656c6c6d61702e6d727000000000000000000000000000000000000000000000000000000077000000005b6777792f666f72756d2e6d7270000000
hxsg_seed_copy,gwy/hxsg_cfg.bin,1070,gwy/forum.mrp,,,000000000000000000000000000000000000000000000000000077000000005b,6777792f666f72756d2e6d727000000000000000000000000000000000000000000000000000000000002d00000000566777792f62726f777365722e6d727000
hxsg_seed_copy,gwy/hxsg_cfg.bin,1118,gwy/browser.mrp,,,00000000000000000000000000000000000000000000000000002d0000000056,6777792f62726f777365722e6d72700000000000000000000000000000000000000000000000000000001100000003f06777792f67627277636f72652e6d7270
hxsg_seed_copy,gwy/hxsg_cfg.bin,1166,gwy/gbrwcore.mrp,,,00000000000000000000000000000000000000000000000000001100000003f0,6777792f67627277636f72652e6d727000000000000000000000000000000000000000000000000000001110000003eb6777792f676272777368656c6c2e6d72
hxsg_seed_copy,gwy/hxsg_cfg.bin,1214,gwy/gbrwshell.mrp,,,00000000000000000000000000000000000000000000000000001110000003eb,6777792f676272777368656c6c2e6d7270000000000000000000000000000000000000000000000000002e00000000516777792f656d626368617267652e6d72
hxsg_seed_copy,gwy/hxsg_cfg.bin,1262,gwy/embcharge.mrp,,,70000000000000000000000000000000000000000000000000002e0000000051,6777792f656d626368617267652e6d7270000000000000000000000000000000000000000000000000003100000000016777792f636172646368617267652e6d
hxsg_seed_copy,gwy/hxsg_cfg.bin,1310,gwy/cardcharge.mrp,,,7000000000000000000000000000000000000000000000000000310000000001,6777792f636172646368617267652e6d727000000000000000000000000000000000000000000000000032000000000b6777792f6361636c6f6262792e6d7270
hxsg_seed_copy,gwy/hxsg_cfg.bin,1358,gwy/caclobby.mrp,,,727000000000000000000000000000000000000000000000000032000000000b,6777792f6361636c6f6262792e6d7270000000000000000000000000000000000000000000000000000035000000000e6777792f6361636368617267652e6d72
hxsg_seed_copy,gwy/hxsg_cfg.bin,1406,gwy/caccharge.mrp,,,000000000000000000000000000000000000000000000000000035000000000e,6777792f6361636368617267652e6d7270000000000000000000000000000000000000000000000000003900000000016777792f6361637461736b2e6d727000
hxsg_seed_copy,gwy/hxsg_cfg.bin,1454,gwy/cactask.mrp,,,7000000000000000000000000000000000000000000000000000390000000001,6777792f6361637461736b2e6d72700000000000000000000000000000000000000000000000000000003950000000016777792f636163636861742e6d727000
hxsg_seed_copy,gwy/hxsg_cfg.bin,1502,gwy/cacchat.mrp,,,0000000000000000000000000000000000000000000000000000395000000001,6777792f636163636861742e6d72700000000000000000000000000000000000000000000000000000003380000000036777792f63616364647a616e692e6d72
hxsg_seed_copy,gwy/hxsg_cfg.bin,1550,gwy/cacddzani.mrp,,,0000000000000000000000000000000000000000000000000000338000000003,6777792f63616364647a616e692e6d7270000000000000000000000000000000000000000000000000003280000000066777792f6361637075626c69632e6d72
hxsg_seed_copy,gwy/hxsg_cfg.bin,1598,gwy/cacpublic.mrp,,,7000000000000000000000000000000000000000000000000000328000000006,6777792f6361637075626c69632e6d7270000000000000000000000000000000000000000000000000003300000000496777792f63616364647a2e6d72700000
hxsg_seed_copy,gwy/hxsg_cfg.bin,1646,gwy/cacddz.mrp,,,7000000000000000000000000000000000000000000000000000330000000049,6777792f63616364647a2e6d7270000000000000000000000000000000000000000000000000000000003700000000046777792f6361636d73672e6d72700000
hxsg_seed_copy,gwy/hxsg_cfg.bin,1694,gwy/cacmsg.mrp,,,0000000000000000000000000000000000000000000000000000370000000004,6777792f6361636d73672e6d7270000000000000000000000000000000000000000000000000000000003d00000003e96777792f736d736368617267652e6d72
hxsg_seed_copy,gwy/hxsg_cfg.bin,1742,gwy/smscharge.mrp,,,00000000000000000000000000000000000000000000000000003d00000003e9,6777792f736d736368617267652e6d727000000000000000000000000000000000000000000000000000d7000000000c6777792f636f6d4c6f74746572792e6d
hxsg_seed_copy,gwy/hxsg_cfg.bin,1790,gwy/comLottery.mrp,,,7000000000000000000000000000000000000000000000000000d7000000000c,6777792f636f6d4c6f74746572792e6d7270000000000000000000000000000000000000000000000000d8000000000c6777792f63736a6163636f756e742e6d
hxsg_seed_copy,gwy/hxsg_cfg.bin,1838,gwy/csjaccount.mrp,,,7270000000000000000000000000000000000000000000000000d8000000000c,6777792f63736a6163636f756e742e6d7270000000000000000000000000000000000000000000000000dc000000000c6777792f64696769742e6d7270000000
